# {"t_start": 1542744412.5104127, "env_id": "HopperAdv-v1"} 
r,l,t
912.23095,253,7543.453789
1189.409214,329,7544.625739
1188.336099,325,7553.993168
962.872234,267,7554.952916
972.727408,269,7555.829032
920.877191,255,7556.703511
896.095759,248,7557.589848
919.241316,257,7558.491012
910.893085,251,7559.363288
992.48081,274,7560.309304
993.533942,278,7565.842892
1050.371706,287,7566.792828
990.403317,273,7567.69874
929.685933,259,7568.610618
894.46199,248,7569.427139
1059.655064,290,7570.381242
1090.528518,297,7571.417086
1522.03683,423,7577.563702
859.883135,237,7578.394713
1024.58137,279,7579.357205
1024.794571,283,7580.379886
1178.398389,324,7581.567857
1065.121765,290,7582.628855
1048.216451,288,7583.614231
930.741574,256,7584.480119
945.132562,261,7589.890308
1021.431843,281,7590.805019
1040.370436,282,7591.775012
612.756435,210,7592.495529
863.013119,238,7593.343599
1275.621304,353,7594.603698
914.616231,252,7595.480552
926.760349,257,7601.087399
914.091867,252,7601.998216
962.426942,268,7602.896196
956.526277,268,7603.792251
895.269716,247,7604.671968
998.549145,277,7605.585361
989.28502,274,7606.566896
975.769829,271,7607.489979
949.513731,262,7613.060722
990.382334,274,7614.000147
1232.780229,338,7615.199892
941.645563,264,7616.160777
1086.955236,299,7617.181094
1183.216947,325,7618.357545
966.565109,269,7619.320813
974.437493,273,7625.013594
1065.404473,297,7626.121604
1023.205087,289,7627.179685
922.068466,255,7628.156444
885.874336,245,7629.05406
965.088011,270,7630.002252
912.751787,252,7630.877831
958.391314,265,7631.780141
1005.370643,279,7637.338741
926.95366,256,7638.22498
636.472023,215,7638.970249
932.8558,257,7639.848209
978.539986,272,7640.824247
943.037906,263,7641.72397
979.446491,271,7642.639231
1234.864834,345,7648.616574
1092.445359,302,7649.718789
1124.605217,309,7650.742258
1098.131764,300,7651.736524
965.584553,270,7652.608382
1118.808926,304,7653.611942
620.13967,214,7654.338964
